id	text	location	time_zone	date
418360524553064448	@AnthonyShaw_ hilarious! New Years Resolution. Buy a cafe and get the chef to do it for you. New career for  @Ben_Rosenthal	Camping in the West Upper	London	Wed Jan 01 12:38:16 +0000 2014
418360527291953152	My New Years resolution is to make it to 2015		London	Wed Jan 01 12:38:17 +0000 2014
418360527216463872	@raach96 I think your New Years resolution should be to be more polite. Aye happy new year 😒			Wed Jan 01 12:38:17 +0000 2014
418360527350677504	No point me making a New Years resolution, I never stick to them	doncaster	Casablanca	Wed Jan 01 12:38:17 +0000 2014
418360534095101952	My new years resolution was be more healthy and then I had vodka, digestives and a bacon butty, so maybe not.	Gloucester		Wed Jan 01 12:38:18 +0000 2014
418360536469078016	Anyway. New Years Resolution: don't talk to London Arabs anymore as God is my witness I hate you all.			Wed Jan 01 12:38:19 +0000 2014
418360541019897856	"The 'Healthy Eating' New Years resolution didn't last long...less than 12 hrs to be precise...
#BadTimes 
#2014"	London U.K	London	Wed Jan 01 12:38:20 +0000 2014
418360541456117760	@NSNscourtz Happy new year ily lots p.s my New Years resolution is to see you so when the weather gets a bit better I'm seeing you okay xxxx	Brighton	Amsterdam	Wed Jan 01 12:38:20 +0000 2014
418360547235864576	"My New Years resolution is to loose 42lbs by September. 

...ugh, I'll start Monday."	North Wales		Wed Jan 01 12:38:21 +0000 2014
418360548477374464	"I said to myself I'm going to try and eat healthier as a ""New Years resolution"" but I don't think it's going to work out haha😂"	London	Casablanca	Wed Jan 01 12:38:22 +0000 2014
418360548850683904	New Years resolution .... Be a bigger cunt this year than previous	Leicester/Leeds		Wed Jan 01 12:38:22 +0000 2014
418360549911838720	My New Years resolution is 720p			Wed Jan 01 12:38:22 +0000 2014
418360550838394880	Guys I already completed my new years resolution.&amp;#10;&amp;#10;I ate food and I drank water			Wed Jan 01 12:38:22 +0000 2014
418360559885496320	"""@viatumblr: New Years Resolution: Pray, push, and strive to be a better being."""		Kuala Lumpur	Wed Jan 01 12:38:24 +0000 2014
418360575249240064	"""What's My New Years Resolution?
..To Live Like I've Only Got Tomorrow..""
-Legz 
Happy New Years Everyone.. #Blessed #2014"	Yakima,Wa	Pacific Time (US & Canada)	Wed Jan 01 12:38:28 +0000 2014
418360580433788928	My new years resolution it to learn all of rocket queen	Harrow, london		Wed Jan 01 12:38:29 +0000 2014
418360589573177344	My New Years resolution is Jennifer Lawrence	Bingley lad in London	London	Wed Jan 01 12:38:31 +0000 2014
418360597101547520	lol I don't have a new years resolution	MELBOURNE, AUSTRALIA	Melbourne	Wed Jan 01 12:38:33 +0000 2014
418360606228750338	@TheVampsband #TheVamps2014 my New Years resolution is to get a follow by the vamps meet the vamps love the vamps and get fit ha xxxxxx	Dublin,ireland x		Wed Jan 01 12:38:35 +0000 2014
418360609001189377	My resolution for new years is NIGGA WE MADE IT.	FL		Wed Jan 01 12:38:36 +0000 2014
418360609789706240	My New Years resolution is to be able to go out and remember at least parts of the night the next morning #aimhigh	leeds		Wed Jan 01 12:38:36 +0000 2014
418360615649165312	New Years resolution- is to get fit, eat healthy and be sociable	Twitter, Home & shitty england	Pacific Time (US & Canada)	Wed Jan 01 12:38:38 +0000 2014
418360616957796352	Not drinking for a whole year, that's my New Years resolution. Wish I was joking!! Let's do this thang!			Wed Jan 01 12:38:38 +0000 2014
418360620707479552	My first new years resolution is not to offend the Nigerians during BBA,as I'm planing to visit Nigeria this year....	AFRICAN CITIZEN		Wed Jan 01 12:38:39 +0000 2014
418360625451266048	My New Years resolution is to start watching films on my own	Worcester	London	Wed Jan 01 12:38:40 +0000 2014
418360630035623937	I think if Great Britain had a New Years resolution it would be to rain less		Dublin	Wed Jan 01 12:38:41 +0000 2014
418360636599304192	my new years resolution is to never ever drink again, ever			Wed Jan 01 12:38:43 +0000 2014
418360636989767680	New Years resolution: win the lottery	Warrington/Salford	Amsterdam	Wed Jan 01 12:38:43 +0000 2014
418360668803588096	My New Years resolution is to find a way to destroy lady gagas career	northern ireland	Amsterdam	Wed Jan 01 12:38:50 +0000 2014
418360673736093696	My new years resolution is 1080p	Dublin Ireland	Dublin	Wed Jan 01 12:38:52 +0000 2014
418360679998189568	My New Years resolution is everyone needs to bring me bacon and tea. Now. #dying	Derby	Amsterdam	Wed Jan 01 12:38:53 +0000 2014
418360683466870784	New Years resolution has failed already 😂😏	Bristol	Casablanca	Wed Jan 01 12:38:54 +0000 2014
418360685597589504	Crap, I've already broke my New Years resolution. Pop Tarts it is for breakfast!	Washington, DC		Wed Jan 01 12:38:54 +0000 2014
418360692073578496	@delslayage oh yeah, my new years resolution was not to get engaged with negative vibes aka you. ill start over. Bye!		London	Wed Jan 01 12:38:56 +0000 2014
418360703725359104	meant to be a nicer person as a new years' resolution but I'm only 12 hours into 2014 and already I'm being ruder than usual	Cannock		Wed Jan 01 12:38:59 +0000 2014
418360723119833088	@DannyO your New Years resolution should be to follow @amyyborowiak your the cheese to her burger and you can't have burger without cheese	ur mum's vagina	London	Wed Jan 01 12:39:03 +0000 2014
418360726441721856	my new years resolution is to rewatch breaking bad again	ireland	Dublin	Wed Jan 01 12:39:04 +0000 2014
418360730459856896	My new years resolution is to continue promoting #shitepatter throughout the world	Livi/Edinburgh	Amsterdam	Wed Jan 01 12:39:05 +0000 2014
418360731965202432	My new years resolution was to cut down on the booze. Seems in fact by 11am I had cut down on resolutions			Wed Jan 01 12:39:05 +0000 2014
418360732502093824	i dont have my new years resolution yet we dont even need those	ain't cute bitch ♕	Hawaii	Wed Jan 01 12:39:06 +0000 2014
418360736625487872	Going to stop eating pussy as a new years resolution I'm getting chubby	Sittingbourne	London	Wed Jan 01 12:39:07 +0000 2014
418360740807200768	@Poppyyyyyyyy it's true you are an awesome friend... Seriously...my New Years resolution is to appreciate you more you wonderful being :D	ÜT: -22.964669,-43.181295	London	Wed Jan 01 12:39:08 +0000 2014
418360741771489280	whats ur guys new years resolution ? Mines to tweet more lolz	Florida	Hawaii	Wed Jan 01 12:39:08 +0000 2014
418360745949401088	My New Years resolution is to stop going to work		Hawaii	Wed Jan 01 12:39:09 +0000 2014
418360761002373120	My New Years resolution is to not go over my data plan this month			Wed Jan 01 12:39:12 +0000 2014
418360769298706432	My New Years resolution was to become a UK football fan ....MAN CITY lets gooooooooo!		Atlantic Time (Canada)	Wed Jan 01 12:39:14 +0000 2014
418360769995362304	New Years resolution is to eat more Bacon! 👌	Scotland.	Amsterdam	Wed Jan 01 12:39:14 +0000 2014
418360779172495360	@molzog New Years resolution is to #squat		London	Wed Jan 01 12:39:17 +0000 2014
418360782909231104	My new years resolution is to put more bikini shots on instagram	Hannah, Montana	Quito	Wed Jan 01 12:39:18 +0000 2014
418360783291285504	@JaggiVasir 😛 I won't New Years resolution and all that shizzle		London	Wed Jan 01 12:39:18 +0000 2014
418360784087834624	Windy out there anyone out this New Years??? I am planning on getting back on the bike... New Years resolution :)	UK	London	Wed Jan 01 12:39:18 +0000 2014
418360789171326976	New years resolution give no fucks at all unless I'm at school ..or church... or with my mom.		Pacific Time (US & Canada)	Wed Jan 01 12:39:19 +0000 2014
418360788362203136	My New Years resolution should be to bake more 🍰	Bristol	London	Wed Jan 01 12:39:19 +0000 2014
418360791365345280	@LukeFriendMusic I think your New Years resolution should be to follow me😉😉😉😉			Wed Jan 01 12:39:20 +0000 2014
418360795383070721	Well it is chilly outside, 2 1/2 hours until the polar dip.  New Years resolution not to do anymore crazy stuff like this.	Delta, Ontario Canada	Eastern Time (US & Canada)	Wed Jan 01 12:39:21 +0000 2014
418360799430975488	@sophiepaulson my New Years resolution is to stop saying man	Nottingham	Casablanca	Wed Jan 01 12:39:22 +0000 2014
418360810080309249	Happy New Year. My New Years resolution is to finally see @AFI live. Literally can't wait for UK dates. Let's love, and kill like 17 now.	N2 / NW5	London	Wed Jan 01 12:39:24 +0000 2014
418360810742628352	New years resolution time. This is the time of year all the fat middle aged women look for diet coke in work.	galway	Casablanca	Wed Jan 01 12:39:24 +0000 2014
418360811875475456	@mikeographer may i suggest a new years resolution? Stop being a feckin weatherman!!	Belfast	London	Wed Jan 01 12:39:24 +0000 2014
418360812432941056	"New years resolution 
1: stay YOLO
2:
3:"			Wed Jan 01 12:39:25 +0000 2014
418360815595831296	New years resolution is to stop deleting my tweets	Cardiff, United Kingdom	Casablanca	Wed Jan 01 12:39:25 +0000 2014
418360818296975361	"don't even have a New Years resolution

daymnn"		Amsterdam	Wed Jan 01 12:39:26 +0000 2014
418360828849831936	New Years resolution is in effect, time to get drunk!!!!	UK	London	Wed Jan 01 12:39:29 +0000 2014
418360830212993024	New years resolution is to try &amp; let go of a lot of bitterness towards the people who've done me wrong			Wed Jan 01 12:39:29 +0000 2014
418360830879870976	@_TomParry maybe you should lay off the pies as your New Years resolution xxx	Wirral, England		Wed Jan 01 12:39:29 +0000 2014
418360835971760128	My New Years resolution will be to one day reunite @_Kiiiim with her umbrella I still have from results day 🌂💦			Wed Jan 01 12:39:30 +0000 2014
418360842833637376	New years resolution 1: get a tattoo.	South Africa,pta		Wed Jan 01 12:39:32 +0000 2014
418360844188016640	"My New Years Resolution: 
Have more faith in Jesus Christ and less faith in people."	Nacogdoches, Texas	Eastern Time (US & Canada)	Wed Jan 01 12:39:32 +0000 2014
418360846314897408	"my new years resolution is the same as last year

get 1/5"	luke/5 {6,12,2013}	London	Wed Jan 01 12:39:33 +0000 2014
418360852988063745	"What's your New Years resolution, mines not to eat marmite
(I don't even like it)"		London	Wed Jan 01 12:39:34 +0000 2014
418360855357431808	#IDIOT- A person who BLOWS smoke in your FACE,right after telling them Your New Years Resolution was to FUCKIN QUIT SMOKING!  : /		Atlantic Time (Canada)	Wed Jan 01 12:39:35 +0000 2014
418360864815583232	ALL MY NEW YEARS RESOLUTION...	jamaica	Mountain Time (US & Canada)	Wed Jan 01 12:39:37 +0000 2014
418360867994890240	My New Years resolution is actually going quite well, I haven't been on roulette but spent twice as much on football bets 😂	London	London	Wed Jan 01 12:39:38 +0000 2014
418360882172035073	My New Years resolution is to get on deal or no deal #2014		London	Wed Jan 01 12:39:41 +0000 2014
418360890581204992	My New Years Resolution is gonna try and not to be so sarcastic this year. Like THAT'S gonna work.	Swansea, Wales, B(r)it(ain)	Amsterdam	Wed Jan 01 12:39:43 +0000 2014
418360892129300480	"""@JordanJansen: What is your New Years Resolution? :)""to speak french fluently :)"	South Africa	Athens	Wed Jan 01 12:39:44 +0000 2014
418360893391790080	My main New Years resolution is to make at least one person smile every day.	Houghton-le-Spring	London	Wed Jan 01 12:39:44 +0000 2014
418360894066655232	new years resolution: start painting and drawing more		Alaska	Wed Jan 01 12:39:44 +0000 2014
418360902467858433	Deleted the Facebook app from my phone. Two weeks and those awful New Years resolution status updates should be gone	Okinawa, Japan	Eastern Time (US & Canada)	Wed Jan 01 12:39:46 +0000 2014
418360907786637312	@sophiepaulson my New Years resolution is to stop saying jan	Nottingham	Casablanca	Wed Jan 01 12:39:47 +0000 2014
418360910344757248	Not sure what's worse the fact I forgot I made a New Years Resolution or the fact I broke it literally 2 seconds into 2014	Liverpool	Amsterdam	Wed Jan 01 12:39:48 +0000 2014
418360911108530176	Might be cheesy, but my New Years resolution is to be happy and not let anything get me down. Life's too short!! ☺🙏👌👍			Wed Jan 01 12:39:48 +0000 2014
418360927353065472	Like every single year my New Years resolution is to be thin and find happiness....every year I fail....👍 happy new year	Worcestershire, UK	London	Wed Jan 01 12:39:52 +0000 2014
418360935414112256	My New Years resolution is to stay clean and never talk to u again	Vancouver, British Columbia	Pacific Time (US & Canada)	Wed Jan 01 12:39:54 +0000 2014
418360957056737280	My New Years resolution is to stay drunk for the first 24 hours of 2014... I'm doin it alone but fuck it right? Listening to oldskool eminem	Purgatory	Central Time (US & Canada)	Wed Jan 01 12:39:59 +0000 2014
418360964116144128	Fuck yo New Years resolution		Atlantic Time (Canada)	Wed Jan 01 12:40:01 +0000 2014
418360964958797824	My new years resolution is to become an Avatar and explore all of Pandora			Wed Jan 01 12:40:01 +0000 2014
418360972433047553	my new years resolution is to stop being so anxious and be grateful for the things I have.	Southern California Coast	Beijing	Wed Jan 01 12:40:03 +0000 2014
418360990955483136	New Years resolution. Stop eating KFC all the time. Getting ridiculous now xen	Leeds	Casablanca	Wed Jan 01 12:40:07 +0000 2014
418360998291316736	New Years Resolution: talk to my friends more and show more emotion, whether positive or negative! :P	London	Casablanca	Wed Jan 01 12:40:09 +0000 2014
418361002624057344	My New Years resolution is to be happy and be more sociable :)	♡Lukey/5♡	London	Wed Jan 01 12:40:10 +0000 2014
418361008780886016	@Sugarrushcami Everyone's New Years Resolution should be to worship me by giving me money			Wed Jan 01 12:40:11 +0000 2014
418361015126876163	new years resolution to maybe stop swearing a lot	Middle East, Qatar	Quito	Wed Jan 01 12:40:13 +0000 2014
418361024165605376	"my new years resolution is to man up 
I need to stop complaining and being stupid ahh"	wait what where am I	Brisbane	Wed Jan 01 12:40:15 +0000 2014
418361025621020672	ryan gosling is my new years resolution, boss	Liverpool	London	Wed Jan 01 12:40:15 +0000 2014
418361028754149376	So sad I haven't got one of @AshleyNHorne @deadlame TEE's yet :(. That can be my new years resolution !!!	Welwyn Garden City		Wed Jan 01 12:40:16 +0000 2014
418361035842936832	Defo got a New Years resolution and I will stick to it #2014	Spalding,lincs		Wed Jan 01 12:40:18 +0000 2014
