id	text	location	time_zone	date
418329970222841856	Beckys New Years resolution is to attend every philosophy lesson until the end of school, let's see how long this lasts		Amsterdam	Wed Jan 01 10:36:51 +0000 2014
418329970487083008	Well the only thing on my New Years resolution is to start making YouTube videos again.. But that probably won't happen this year. XD woops.		Athens	Wed Jan 01 10:36:51 +0000 2014
418329984911298561	My New Years resolution is to try and not care so much about what other people think and to just live my life how I want. #behappy 💜✌️	Manchester		Wed Jan 01 10:36:55 +0000 2014
418329986479976448	New Years resolution - just yolo everything	nuneaton	Casablanca	Wed Jan 01 10:36:55 +0000 2014
418329987846922242	@TheVampsband #TheVamps2014 MY NEW YEARS RESOLUTION IS TO MEET YOU GUYS AND GET 5/5 FOLLOWS 5	band,t,j,mickey/thevamps	Hong Kong	Wed Jan 01 10:36:55 +0000 2014
418329994184519680	My New Years resolution is to not make any more New Years resolutions.. #LivingOnTheEdge #badboy #turnup #bieberFORlife #ThatLastTagIsAJoke	I like a do da cha cha	Eastern Time (US & Canada)	Wed Jan 01 10:36:57 +0000 2014
418329994859790336	New Years resolution: to stop putting up with everyone's bullshit and be straight up even if I gotta be a dick	SMHS 2013 ---- U of O 2017	Alaska	Wed Jan 01 10:36:57 +0000 2014
418329995619340288	My new years resolution was to spend less time on the internet yet here I am with nothing better to do than be on Twitter at 5:36 a.m.	America		Wed Jan 01 10:36:57 +0000 2014
418330000929325056	My New Years resolution is to not drink for the rest of the month #motivated	Brighton	London	Wed Jan 01 10:36:59 +0000 2014
418330005542682624	@TheVampsband #TheVamps2014 MY NEW YEARS RESOLUTION IS TO MEET YOU GUYS AND GET 5/5 FOLLOWS 6	band,t,j,mickey/thevamps	Hong Kong	Wed Jan 01 10:37:00 +0000 2014
418330012534595584	"My New Years resolution is to be more out going and to stop holding back, No more ""what if"" shit"	THS		Wed Jan 01 10:37:01 +0000 2014
418330019824287744	@TheVampsband #TheVamps2014 MY NEW YEARS RESOLUTION IS TO MEET YOU GUYS AND GET 5/5 FOLLOWS 7	band,t,j,mickey/thevamps	Hong Kong	Wed Jan 01 10:37:03 +0000 2014
418330020512145408	Beyonce makes it hard for a new years resolution. lol	Corvallis	Alaska	Wed Jan 01 10:37:03 +0000 2014
418330021724299264	@fabniall WAS THAT UR NEW YEARS RESOLUTION IT'S MINE THIS YEAR OMG	malum/4	Brisbane	Wed Jan 01 10:37:04 +0000 2014
418330022936461312	My New Years resolution is ... I have NO FRECKING IDEA!!!!#SOMEONEHELPMEFINDMY2014NEWYEARSRESOLUTION!			Wed Jan 01 10:37:04 +0000 2014
418330023276605440	Can't even tweet my New Years resolution coz it's that sick it makes medican look ill	Manchester		Wed Jan 01 10:37:04 +0000 2014
418330025176625152	My New Years resolution is to write '2014' instead of '2013' 😕		London	Wed Jan 01 10:37:04 +0000 2014
418330036018503680	@TheVampsband #TheVamps2014 MY NEW YEARS RESOLUTION IS TO MEET YOU GUYS AND GET 5/5 FOLLOWS 8	band,t,j,mickey/thevamps	Hong Kong	Wed Jan 01 10:37:07 +0000 2014
418330040070594561	My New Years resolution is to become ricthegreatguy. Better than ric the good guy... I will be there for everyone.			Wed Jan 01 10:37:08 +0000 2014
418330042499080192	New Years Resolution no1: give blood @GiveBloodNHS and try not to pass out before they start this year!	Sandwell		Wed Jan 01 10:37:08 +0000 2014
418330051726147584	I wish @jackgilinsky would go to prom with me! That would be a dream come true😍❤️ &lt;- my New Years resolution!			Wed Jan 01 10:37:11 +0000 2014
418330053177380864	New years resolution: start treating one another with respect. Something EVERYONE should try.	A&M Commerce	Eastern Time (US & Canada)	Wed Jan 01 10:37:11 +0000 2014
418330053777182721	@TheVampsband #TheVamps2014 MY NEW YEARS RESOLUTION IS TO MEET YOU GUYS AND GET 5/5 FOLLOWS 9	band,t,j,mickey/thevamps	Hong Kong	Wed Jan 01 10:37:11 +0000 2014
418330057212301312	"New Years Resolution:
To be more positive..
It'll be a challenge!..."			Wed Jan 01 10:37:12 +0000 2014
418330068373352448	@TheVampsband #TheVamps2014 MY NEW YEARS RESOLUTION IS TO MEET YOU GUYS AND GET 5/5 FOLLOWS 10	band,t,j,mickey/thevamps	Hong Kong	Wed Jan 01 10:37:15 +0000 2014
418330070021713921	@Lana_DelGay new years resolution: 1 pound.	The Land of Fife	Pacific Time (US & Canada)	Wed Jan 01 10:37:15 +0000 2014
418330071855022080	@TheVampsband  My New Years resolution is to not give up on what I want,and to carry on with my singing🎶 #TheVamps2014	England,London	Casablanca	Wed Jan 01 10:37:15 +0000 2014
418330081287622656	My New Years resolution: More time for my family. #Wonderful2014 @PRAsiaWorldwide	Manila	Beijing	Wed Jan 01 10:37:18 +0000 2014
418330085582962688	i need a dan new years resolution fail video to make me feel better about my life you don't understand	central england	Amsterdam	Wed Jan 01 10:37:19 +0000 2014
418330086194950144	My new years resolution?? Fuck that I just want get some type handsome	On The Diamond	Atlantic Time (Canada)	Wed Jan 01 10:37:19 +0000 2014
418330092134084609	You're going downhill when you don't have a New Years resolution #me		Arizona	Wed Jan 01 10:37:20 +0000 2014
418330098148716544	My New Years resolution is to train in New York's Central Park with @JenSelter #2014 👊🗽🇺🇸		London	Wed Jan 01 10:37:22 +0000 2014
418330098484674561	I already broke my New Years resolution.... whoops.		Hawaii	Wed Jan 01 10:37:22 +0000 2014
418330109100425216	@NathanGould that's one way to best the New Years resolution crowd.. I think it's still NYE....			Wed Jan 01 10:37:24 +0000 2014
418330112615280640	my new years resolution is to never have my phone when i'm drunk. WHAT THE FUCK IS WTONG WITH ME?! 😫 hahaha	Birmingham, UK	Amsterdam	Wed Jan 01 10:37:25 +0000 2014
418330114321948672	new years resolution is to not eat everything if i can help it		Pacific Time (US & Canada)	Wed Jan 01 10:37:26 +0000 2014
418330117312495616	My New Years resolution is to listen to more Jack Johnson, more often.	#DALLAS #TEXAS	Central Time (US & Canada)	Wed Jan 01 10:37:26 +0000 2014
418330118524633088	New Years resolution: meet @WhereisADTR and @piercetheveil	Hogwarts	Mountain Time (US & Canada)	Wed Jan 01 10:37:27 +0000 2014
418330133020553216	New years resolution is to not get banned from Lloyds again because that broke me. Hash tag cwtch	Cwmbran	Amsterdam	Wed Jan 01 10:37:30 +0000 2014
418330139294842880	The best New Years Resolution is to resolve to resolve something every day.	England		Wed Jan 01 10:37:32 +0000 2014
418330144965918720	My new years resolution is to give up all resolutions I had, just live from day to day and look what will happen!!!	Durham|Lagos|Abeokuta|Jos.	Amsterdam	Wed Jan 01 10:37:33 +0000 2014
418330145607278593	New Years Resolution: Get @therealtyla_ to follow me.			Wed Jan 01 10:37:33 +0000 2014
418330149382148097	New Years resolution: become a better texter			Wed Jan 01 10:37:34 +0000 2014
418330154755035136	Honestly my New Years resolution is to focused on important shit and school so I can graduate and go to college!	DMI	Mountain Time (US & Canada)	Wed Jan 01 10:37:35 +0000 2014
418330168575266817	@ssyyydd story of my life. New Years resolution... Find a guy like david😍💕	So. Cal	Pacific Time (US & Canada)	Wed Jan 01 10:37:39 +0000 2014
418330177517920256	New Years Resolution is one that I'm gonna stick too. It's a must.	Southampton.		Wed Jan 01 10:37:41 +0000 2014
418330185037905921	New Years resolution; live a little. ✌️💕		Mountain Time (US & Canada)	Wed Jan 01 10:37:42 +0000 2014
418330193666015232	New years resolution: go get a pack of smokes!	JHB/Pretoria	Pretoria	Wed Jan 01 10:37:45 +0000 2014
418330202922815488	New Years resolution : find a new bae who won't fuck me over ✌👌	SATX	Mountain Time (US & Canada)	Wed Jan 01 10:37:47 +0000 2014
418330207104143360	new years resolution ko hmm be healthy haha :D @esayesowen :P	Manila, Philippines		Wed Jan 01 10:37:48 +0000 2014
418330210120269824	My new years resolution is to be slightly classier		Amsterdam	Wed Jan 01 10:37:48 +0000 2014
418330211826937856	Tomorrow I start one of my New Years resolution and I'm gonna stick to it no more laziness.		Hawaii	Wed Jan 01 10:37:49 +0000 2014
418330216864698368	New years resolution: never go back to the square	SA18 1RB		Wed Jan 01 10:37:50 +0000 2014
418330238662488064	@gwilson471 @Arsenal because it should be their new years resolution			Wed Jan 01 10:37:55 +0000 2014
418330241887924224	My new years resolution: to enjoy the year.	London		Wed Jan 01 10:37:56 +0000 2014
418330246027280385	"New Years resolution:
800 followers :D #folloback 
Get that special someone 💕
Get skinnier -.- #notfatjustfeelfat😁
Start a YouTube channel 😃"	•all around the world•		Wed Jan 01 10:37:57 +0000 2014
418330258790559745	New Years resolution: not die. Works every time.	SF	Pacific Time (US & Canada)	Wed Jan 01 10:38:00 +0000 2014
418330260917071872	"*laying on the couch with Liz cuddling* 
""Jordan what's your New Years resolution?""

.......""not to catch feelings for anyone"" 😂😂😂😂"	flint, mi		Wed Jan 01 10:38:01 +0000 2014
418330273705893888	"Is ""eat more cereal"" a good new years resolution? Asking for a friend."	Denmark	Copenhagen	Wed Jan 01 10:38:04 +0000 2014
418330275307724800	new years resolution: get dylan sprouse to take a picture of his entire penis without covering like a lil bitch	malabami	Arizona	Wed Jan 01 10:38:04 +0000 2014
418330276595396609	I feel like I need a new years resolution... back to eating meat?	London - Northampton		Wed Jan 01 10:38:04 +0000 2014
418330277073932288	New Years Resolution. Wank at least twice a day #everyday	Your mum says hi....London	Hawaii	Wed Jan 01 10:38:04 +0000 2014
418330288989929472	On New Years my resolution is too flirt even more with nawtty hawtty , and break bones of any jack , Tom or Harry who hits on her :p	Where love is louder !		Wed Jan 01 10:38:07 +0000 2014
418330304604934145	"My New Years resolution is to not curse

Let's see how this works out"			Wed Jan 01 10:38:11 +0000 2014
418330306244915200	My New Years resolution is the same as it always is: get twitter famous and don't get pregnant.		Central Time (US & Canada)	Wed Jan 01 10:38:11 +0000 2014
418330311974748162	"My New Years resolution is.......

TOO GO ON TWITTER EVEN MORE

wait wait wait that isn't possible 

😊"	NIALL NIALL NIALL NIALL NIALL	Amsterdam	Wed Jan 01 10:38:13 +0000 2014
418330312326664192	My other New Years resolution is to be like Miley Cyrus like no lie. She got shoe game #jaysonherfeet		Pacific Time (US & Canada)	Wed Jan 01 10:38:13 +0000 2014
418330314386046976	New Years Resolution: To be more positive and happy! 😄		Arizona	Wed Jan 01 10:38:13 +0000 2014
418330316613222400	Efff your New Years resolution just go with the flow			Wed Jan 01 10:38:14 +0000 2014
418330317053632512	"The heck with New Years resolution, i know I won't do it anyways. Hahaha.

The Originals #newtvdrama #PeoplesChoice"	♡кℓαяσℓιиє αи∂ ∂єℓєиα fσяєνѕ♡	Central Time (US & Canada)	Wed Jan 01 10:38:14 +0000 2014
418330320245489664	My new years resolution :  TURN DOWN FOR WHAT?!?!	Bangkok, Thailand	Pacific Time (US & Canada)	Wed Jan 01 10:38:15 +0000 2014
418330331079385089	New years resolution: Become @BarroneFVK		London	Wed Jan 01 10:38:17 +0000 2014
418330334443626496	My new years resolution is to never see daylight again	Edinburgh, Scotland	Edinburgh	Wed Jan 01 10:38:18 +0000 2014
418330351447330816	I don't have a new years resolution I can't think of one	dancer      nuneaton	Amsterdam	Wed Jan 01 10:38:22 +0000 2014
418330352474529794	Probably too steep, but my New Years resolution is to start to save enough for a house and be in New York for Christmas and New Year 😀	sydney, australia	Sydney	Wed Jan 01 10:38:22 +0000 2014
418330356547612672	#TheVamps2014 my new years resolution is to gt follow from all the vamps and to come to see them live and stuff xxxxxx			Wed Jan 01 10:38:23 +0000 2014
418330373953568769	Decided on my New Years' resolution when I got a stain on my cutlery #stainlesssteel	Wez Guntry !!	Amsterdam	Wed Jan 01 10:38:28 +0000 2014
418330379439714304	My only New Years resolution is to learn how to do a backflip lmaooo		Arizona	Wed Jan 01 10:38:29 +0000 2014
418330385475731456	Fuck a New Years resolution I'm just glad that year is over, thinking of the people who didnt make it out of it 🙏💯❤	RIP Klone ❤	London	Wed Jan 01 10:38:30 +0000 2014
418330385685442560	I forgot a New Years resolution. I will make it getting this @factonus populated with interesting graphs etc	Citizen of the Earth	London	Wed Jan 01 10:38:30 +0000 2014
418330389392805889	What's your new years resolution? 	• beau&james/5 + mariam •	Beijing	Wed Jan 01 10:38:31 +0000 2014
418330394346266624	New Years resolution? sleep sometime!		Atlantic Time (Canada)	Wed Jan 01 10:38:32 +0000 2014
418330396196347904	New years resolution no.1 : To save money for a rainy day, to be able to bail myself out when i need that extra bit of cash #mature		London	Wed Jan 01 10:38:33 +0000 2014
418330400201527296	"My cat on ""My Talking Tom"" said that his 2014 new years resolution was to just continue to have more fun with me."			Wed Jan 01 10:38:34 +0000 2014
418330406916595712	My New Years resolution is to be tan. Bye.		Pacific Time (US & Canada)	Wed Jan 01 10:38:35 +0000 2014
418330419722207232	"@Harry_Styles 

ITS 2014!

your new years resolution should be to follow more fans

so start of by following ME &amp; @intoxicnarry 

💫🌸💫6900"	luke/4   george/4	London	Wed Jan 01 10:38:38 +0000 2014
418330420640751616	@TheVampsband #TheVamps2014 my New Years resolution is to exercise more😂💖 @TheVampsCon @TheVampsBrad @TheVampsJames @TheVampsTristan	Bristol		Wed Jan 01 10:38:39 +0000 2014
418330427934650368	New Years resolution #PaperChase	W-S-M	London	Wed Jan 01 10:38:40 +0000 2014
418330430723854336	New Years resolution : get merked	United queendom	London	Wed Jan 01 10:38:41 +0000 2014
418330435588857856	My new years resolution is to have friends from school to hang out with.	In God's arms	Eastern Time (US & Canada)	Wed Jan 01 10:38:42 +0000 2014
418330437627281408	Still turning.. New years resolution dont sleep #oppurtunityss	kelowna, BC		Wed Jan 01 10:38:43 +0000 2014
418330450646405120	New Years resolution: nothing much, just start my life confident	Everett WA		Wed Jan 01 10:38:46 +0000 2014
418330450298675200	My second NewYears resolution, not too make stupid first New Years resolutions that I can't keep#doh	Dundee		Wed Jan 01 10:38:46 +0000 2014
418330458414665728	My New Years resolution is to not spend next New Year's Eve in Bideford!!			Wed Jan 01 10:38:48 +0000 2014
418330467038146560	New Years resolution is to go on a diet well I had some toast this morning great start 😂	Sheffield	Amsterdam	Wed Jan 01 10:38:50 +0000 2014
418330469864710144	New Years Resolution make it to school at least around 9:30 ish		Arizona	Wed Jan 01 10:38:50 +0000 2014
418330473358557184	lets be realistic in about a week you will forget all about your new years resolution	✨narnia✨		Wed Jan 01 10:38:51 +0000 2014
418330476328128512	New years resolution of lowering my chocolate intake should be easy, but it hasn't started well this morning	Sheffield, United Kingdom.	Casablanca	Wed Jan 01 10:38:52 +0000 2014
418330477322199042	@JuliaGigs @ACourchene_ ok because any New Years resolution was to have more 3 ways with 2 guy an one girl	Winnipeg	Central Time (US & Canada)	Wed Jan 01 10:38:52 +0000 2014
418330483559497728	"new years resolution

eat less you dumb bastard"		Vienna	Wed Jan 01 10:38:54 +0000 2014
418330484767485952	My New Years resolution to tell everyone that rolls there jeans with no socks on and nike airs that there a cunt.	Doncaster	London	Wed Jan 01 10:38:54 +0000 2014
418330488873709568	New Years resolution? Survive			Wed Jan 01 10:38:55 +0000 2014
418330500646711296	New Years resolution: have better legs than Harry	Earth	Auckland	Wed Jan 01 10:38:58 +0000 2014
418330505210511361	How are you all feeling? Whats your new years resolution? #2014	UK	London	Wed Jan 01 10:38:59 +0000 2014
418330516925218816	@the_LIBERAtor_6 I smell a new years resolution	221B Baker Street	Eastern Time (US & Canada)	Wed Jan 01 10:39:02 +0000 2014
418330520817135617	Day 1 of my less alcohol New Years resolution and I'm sober yeeeeees go me I'm so awesome 👍💁😁 #NewYearsResolution #sober	london/bristol	London	Wed Jan 01 10:39:03 +0000 2014
418330519802503168	Wonder how long my new years resolution will stick lol		London	Wed Jan 01 10:39:02 +0000 2014
418330526165258240	Them ones when your New Years resolution is to eat healthily and then realise your stuffing your face with chocolate 🙈😩 life	LDN		Wed Jan 01 10:39:04 +0000 2014
418330529831084032	@TheVampsband @TheVampsJames @TheVampsBrad @TheVampsCon @TheVampsTristan #TheVamps2014 my new years resolution is to get a dm	@Vampmywildheart	Bratislava	Wed Jan 01 10:39:05 +0000 2014
418330545681354752	So my New Years resolution is diet and fitness... Yet the first thing I'm eating in 2014 is a fry up..			Wed Jan 01 10:39:08 +0000 2014
418330556821032961	"""@anthpvl: My new years resolution is to get higher than I did in 2013"" #onpoint"			Wed Jan 01 10:39:11 +0000 2014
418330558889230336	My new years resolution is to make a resolution i can stick to 😶	M▽RSSSS ;D	Hawaii	Wed Jan 01 10:39:12 +0000 2014
418330562802094080	New Years resolution 2014: become Favio	Gresham, OR	Pacific Time (US & Canada)	Wed Jan 01 10:39:13 +0000 2014
418330571333709824	"“@MickSarfo9: My new years revolution: Learn to say ""no"" without explaining myself”

What about your resolution?"	R.I.P Change...	Amsterdam	Wed Jan 01 10:39:15 +0000 2014
418330577306390528	"@Harry_Styles 

ITS 2014!

your new years resolution should be to follow more fans🙊

so start of by following ME &amp; @intoxicnarry 

💫🌸💫6901"	luke/4   george/4	London	Wed Jan 01 10:39:16 +0000 2014
418330598604673024	My new years resolution is to not smoke that much anymore 😁👌			Wed Jan 01 10:39:21 +0000 2014
418330608746893312	New Years Resolution= More Mature.... Psh Please			Wed Jan 01 10:39:23 +0000 2014
418330615252267008	"@Harry_Styles 

ITS 2014!

your new years resolution should be to follow more fans🙊

so start of by following ME &amp; @intoxicnarry 

💫🌸💫6902"	luke/4   george/4	London	Wed Jan 01 10:39:25 +0000 2014
418330620054745090	So it is now 2014!, need a new years resolution, hrmm what could it be?...			Wed Jan 01 10:39:26 +0000 2014
418330639625388032	My New Years resolution is to run for president so fuck you and vote for me pussy		Eastern Time (US & Canada)	Wed Jan 01 10:39:31 +0000 2014
418330642443927553	"@Harry_Styles 

ITS 2014!

your new years resolution should be to follow more fans🙊

so start of by following ME &amp; @intoxicnarry 

💫🌸💫6903"	luke/4   george/4	London	Wed Jan 01 10:39:32 +0000 2014
418330643286593536	New Years resolution: No Sleep Till Brooklyn.		Hawaii	Wed Jan 01 10:39:32 +0000 2014
418330647040884736	"here's to a new year🍻
New Years resolution; get in shape🍔🍟
hahaha byee💃"			Wed Jan 01 10:39:33 +0000 2014
418330650412724227	I've never made a New Years resolution 😳			Wed Jan 01 10:39:33 +0000 2014
418330667756572672	"@Harry_Styles 

ITS 2014!

your new years resolution should be to follow more fans🙊

so start of by following ME &amp; @intoxicnarry 

💫🌸💫6904"	luke/4   george/4	London	Wed Jan 01 10:39:38 +0000 2014
418330669454860289	Naw im not done .. Fuck it . My new years resolution is to get with the girl that I WANT ! Im gonna be happy for once		Eastern Time (US & Canada)	Wed Jan 01 10:39:38 +0000 2014
418330669803388928	#TheVamps2014 my New Years resolution is to keep being who I am and enjoy life.	East Midlands		Wed Jan 01 10:39:38 +0000 2014
418330673535922176	My New Years resolution was to shave my legs; it never happened			Wed Jan 01 10:39:39 +0000 2014
418330684395372544	"New years resolution - stop eating so much crap.
First thing i eat - Mcoys and Mini Cheddars."	Scotland!		Wed Jan 01 10:39:42 +0000 2014
418330686471147520	New years resolution : to make my kids and myself happy :)	Grimsby		Wed Jan 01 10:39:42 +0000 2014
418330691559260160	"@Harry_Styles 

ITS 2014!

your new years resolution should be to follow more fans🙊

so start of by following ME &amp; @intoxicnarry 

💫🌸💫6905"	luke/4   george/4	London	Wed Jan 01 10:39:43 +0000 2014
418330692804546560	"if anything the gym is gonna be packed later on with all those people trying to do their "" New Years resolution"""		Pacific Time (US & Canada)	Wed Jan 01 10:39:44 +0000 2014
418330693190836224	New Years Resolution no.2 : To finish off paying for and getting @chrisupton31 's tattoo xxx		London	Wed Jan 01 10:39:44 +0000 2014
418330695912521728	new years resolution: STOP EATING CHOCOLATE	Hogwarts		Wed Jan 01 10:39:44 +0000 2014
418330700983439360	My new years resolution last year was to help everybody else and sacrifice for everyone. 2014 is my Year. I'm gonna do what makes me happy.		Hawaii	Wed Jan 01 10:39:45 +0000 2014
418330702891859970	My New Years resolution since 2009 has been to be so good that I didn't need a resolution the next year. I've failed every year bye	beau/5	Pacific Time (US & Canada)	Wed Jan 01 10:39:46 +0000 2014
418330711712878592	My new years resolution is to get a follow from either @NathanTheWanted, @JayTheWanted, @MaxTheWanted, @TomTheWanted or @SivaTheWanted ♥	England, UK	London	Wed Jan 01 10:39:48 +0000 2014
418330716842127360	"""@fuckdenisa_: No New Years resolution, imma just go with the flow like I always do."""			Wed Jan 01 10:39:49 +0000 2014
418330717974970368	"@Harry_Styles 

ITS 2014!

your new years resolution should be to follow more fans🙊

so start of by following ME &amp; @intoxicnarry 

💫🌸💫6906"	luke/4   george/4	London	Wed Jan 01 10:39:50 +0000 2014
418330722823569408	Fuck new years resolution I cba			Wed Jan 01 10:39:51 +0000 2014
418330729164984320	Ill tweet my new years resolution tomorrow so ya'll know	Higher Ground		Wed Jan 01 10:39:52 +0000 2014
418330737389998080	"New Years Resolution - visit Koh Rong! 

So who's list are we on??"	Koh Rong, Kaoh Kong, Cambodia	Bangkok	Wed Jan 01 10:39:54 +0000 2014
418330737973014528	My New Years resolution : smile and piss people the fuck off ! 😊	Crenshaw	Arizona	Wed Jan 01 10:39:54 +0000 2014
418330739831087104	New Years resolution: hang out with Ricky Martin		Arizona	Wed Jan 01 10:39:55 +0000 2014
418330740640595968	@Arsenal my New Years resolution is to get a job in London so I can be a Gunners regular! #bigdreams #givemeaworkvisa	Austin, Texas		Wed Jan 01 10:39:55 +0000 2014
418330756289933312	My New Years resolution is not to be working New Year's Day next year. Is that 2 for 1?	Clones Town, Monaghan, R O I		Wed Jan 01 10:39:59 +0000 2014
418330757426212864	my new years resolution is 1080p		Islamabad	Wed Jan 01 10:39:59 +0000 2014
418330757451743233	my new years resolution is to just do whatever the fuck I want, when I want.	johannesburg.	Athens	Wed Jan 01 10:39:59 +0000 2014
418330758223101953	@xhila17 so what's your New Years resolution?		Casablanca	Wed Jan 01 10:39:59 +0000 2014
418330767127625728	I don't make New Years resolution , I guess I just go with wherever life takes me		Arizona	Wed Jan 01 10:40:01 +0000 2014
418330769330020352	My New Years resolution: never get a hang over as bad as this one ever again			Wed Jan 01 10:40:02 +0000 2014
418330770517032960	New years resolution!! Gain weight cause If I say loose I'd be fooling myself I love food lol	Pretoria»Mamelodi East		Wed Jan 01 10:40:02 +0000 2014
418330779908055040	@HFordham I'm gonna be one of those New Years resolution gym wankers! 🙊	Melton Mowbray/Leeds		Wed Jan 01 10:40:04 +0000 2014
418330783732867072	My New Years resolution is to get a girl to get my New Years kiss from.			Wed Jan 01 10:40:05 +0000 2014
418330786643705856	@ohheyitsjackkie @munoz_elvira I actually miss my old hair :( long black silky soft. And I miss being thin as fuck too new years resolution!	Annopolis, Maryland	Pacific Time (US & Canada)	Wed Jan 01 10:40:06 +0000 2014
418330796802707456	"@Harry_Styles 

ITS 2014!

your new years resolution should be to follow more fans🙊

so start of by following ME &amp; @intoxicnarry 

💫🌸💫6907"	luke/4   george/4	London	Wed Jan 01 10:40:08 +0000 2014
418330797855088640	New Years resolution is to stop caring about what people think &amp; do what makes me happy 💁	Arizona		Wed Jan 01 10:40:09 +0000 2014
418330801114447872	My New Years resolution is to say what's on my mind and to be a good friend. #cringey #shutup		Edinburgh	Wed Jan 01 10:40:09 +0000 2014
418330812476452864	"New Years resolution(s):
Become better w/relationships 
Try not to be arrogant at all
Become more involved with music
#Wonderful2014"			Wed Jan 01 10:40:12 +0000 2014
418330816507559936	New years resolution: my phone is banned once i've had a drink. #drunktexts 😈📱			Wed Jan 01 10:40:13 +0000 2014
418330819799703553	My New Years resolution is to get a follow from @KalinWhite			Wed Jan 01 10:40:14 +0000 2014
418330823558172673	New Years Resolution: Never to work on NYE again	Cheshire, Great Britain	London	Wed Jan 01 10:40:15 +0000 2014
418330831237939200	"@Harry_Styles 

ITS 2014!

your new years resolution should be to follow more fans🙊

so start of by following ME &amp; @intoxicnarry 

💫🌸💫6908"	luke/4   george/4	London	Wed Jan 01 10:40:17 +0000 2014
418330837499658240	My New Years resolution is trying to not kill Cody... Pray for him	AK/IL/STL	Central Time (US & Canada)	Wed Jan 01 10:40:18 +0000 2014
418330839676878848	My new years resolution is to make it to 12 next new year 👍		London	Wed Jan 01 10:40:19 +0000 2014
418330852875976704	@PRAsiaWorldwide New Years Resolution: Be more optimistic and smile over life's problems  #Wonderful2014	Cagayan de Oro	Pacific Time (US & Canada)	Wed Jan 01 10:40:22 +0000 2014
418330857636511744	my new years resolution is to get a job where staff are payed in more than buttons and chips	manchester	London	Wed Jan 01 10:40:23 +0000 2014
418330859260100608	@MarvinHumes think your new years resolution should be to follow as many fans as possible.	2/4	Casablanca	Wed Jan 01 10:40:23 +0000 2014
